tx_id,address,entity_type,value_btc,fee_btc,in_degree,out_degree,timestamp
tx_1092,addr_291,Trader,2.4425,0.00065,13,5,2020-02-15 11:00:00
tx_1093,addr_222,Miner,1.2146,0.00543,14,15,2020-02-15 12:00:00
tx_1094,addr_223,Miner,2.2038,0.0008,18,8,2020-02-15 13:00:00
tx_1095,addr_31,Trader,3.6325,0.00935,1,7,2020-02-15 14:00:00
tx_1096,addr_377,Miner,0.372,0.00769,16,14,2020-02-15 15:00:00
tx_1097,addr_56,Hodler,0.0387,0.00661,15,7,2020-02-15 16:00:00
tx_1098,addr_117,Exchange,3.0201,0.00826,5,7,2020-02-15 17:00:00
tx_1099,addr_255,Hodler,1.8817,0.00651,6,18,2020-02-15 18:00:00
tx_1100,addr_291,Miner,2.4055,0.00969,6,10,2020-02-15 19:00:00
tx_1101,addr_476,Mixer,3.6422,0.00717,3,18,2020-02-15 20:00:00
tx_1102,addr_461,Exchange,3.2472,0.00925,16,14,2020-02-15 21:00:00
tx_1103,addr_47,Exchange,6.4843,0.00522,12,10,2020-02-15 22:00:00
tx_1104,addr_315,Trader,1.5355,0.00126,4,7,2020-02-15 23:00:00
tx_1105,addr_385,Trader,1.3408,0.00533,1,7,2020-02-16 00:00:00
tx_1106,addr_229,Mixer,1.028,0.00136,4,7,2020-02-16 01:00:00
tx_1107,addr_31,Exchange,0.3337,0.00597,1,5,2020-02-16 02:00:00
tx_1108,addr_434,Mixer,1.7001,0.00488,8,1,2020-02-16 03:00:00
tx_1109,addr_112,Trader,0.6487,0.00626,5,14,2020-02-16 04:00:00
tx_1110,addr_294,Trader,5.0844,0.0002,2,18,2020-02-16 05:00:00
tx_1111,addr_359,Exchange,1.7503,0.00203,12,13,2020-02-16 06:00:00
tx_1112,addr_302,Hodler,1.7971,0.00496,17,8,2020-02-16 07:00:00
tx_1113,addr_414,Miner,0.8768,0.00951,7,8,2020-02-16 08:00:00
tx_1114,addr_360,Trader,0.1068,0.0039,11,10,2020-02-16 09:00:00
tx_1115,addr_292,Trader,0.0645,0.0043,4,17,2020-02-16 10:00:00
tx_1116,addr_313,Hodler,1.101,0.00718,5,6,2020-02-16 11:00:00
tx_1117,addr_197,Hodler,0.1767,0.00608,6,15,2020-02-16 12:00:00
tx_1118,addr_389,Mixer,1.8671,0.00306,11,15,2020-02-16 13:00:00
tx_1119,addr_405,Mixer,4.2568,0.00417,1,16,2020-02-16 14:00:00
tx_1120,addr_405,Miner,4.2897,0.00226,10,8,2020-02-16 15:00:00
tx_1121,addr_178,Miner,2.152,0.00966,11,19,2020-02-16 16:00:00
tx_1122,addr_191,Exchange,0.4746,0.00139,17,15,2020-02-16 17:00:00
tx_1123,addr_327,Mixer,3.9755,0.00378,8,3,2020-02-16 18:00:00
tx_1124,addr_398,Trader,4.3448,0.00036,13,6,2020-02-16 19:00:00
tx_1125,addr_286,Mixer,0.4379,0.0023,18,8,2020-02-16 20:00:00
tx_1126,addr_420,Trader,2.6744,0.00783,16,16,2020-02-16 21:00:00
tx_1127,addr_285,Hodler,0.6752,0.00209,2,15,2020-02-16 22:00:00
tx_1128,addr_194,Mixer,3.2455,0.00089,5,13,2020-02-16 23:00:00
tx_1129,addr_352,Hodler,11.7835,0.0048,18,15,2020-02-17 00:00:00
tx_1130,addr_203,Miner,0.061,0.0002,3,18,2020-02-17 01:00:00
tx_1131,addr_213,Miner,4.5532,0.00094,17,13,2020-02-17 02:00:00
tx_1132,addr_49,Exchange,1.9491,0.0081,16,8,2020-02-17 03:00:00
tx_1133,addr_499,Mixer,7.2524,0.00774,6,14,2020-02-17 04:00:00
tx_1134,addr_93,Hodler,1.251,0.00916,19,11,2020-02-17 05:00:00
tx_1135,addr_341,Trader,3.7597,0.00856,7,6,2020-02-17 06:00:00
tx_1136,addr_73,Miner,0.1289,0.00686,18,1,2020-02-17 07:00:00
tx_1137,addr_417,Miner,0.8168,0.00062,14,2,2020-02-17 08:00:00
tx_1138,addr_489,Trader,0.1387,0.00785,6,13,2020-02-17 09:00:00
tx_1139,addr_70,Hodler,7.4054,0.00847,8,1,2020-02-17 10:00:00
tx_1140,addr_127,Hodler,3.3963,0.00801,15,4,2020-02-17 11:00:00
tx_1141,addr_261,Mixer,3.8285,0.00513,15,2,2020-02-17 12:00:00
tx_1142,addr_9,Mixer,5.5601,0.00241,15,16,2020-02-17 13:00:00
tx_1143,addr_415,Exchange,0.1779,0.00847,16,3,2020-02-17 14:00:00
tx_1144,addr_470,Miner,0.9742,0.0073,1,17,2020-02-17 15:00:00
tx_1145,addr_250,Mixer,0.1474,0.00981,11,5,2020-02-17 16:00:00
tx_1146,addr_340,Hodler,0.4735,0.00164,5,8,2020-02-17 17:00:00
tx_1147,addr_398,Trader,0.5211,0.00233,5,12,2020-02-17 18:00:00
tx_1148,addr_188,Hodler,1.2664,0.0022,6,12,2020-02-17 19:00:00
tx_1149,addr_425,Miner,0.6255,0.00795,2,1,2020-02-17 20:00:00
tx_1150,addr_448,Hodler,0.2129,0.00195,6,1,2020-02-17 21:00:00
tx_1151,addr_94,Exchange,0.3666,0.00076,14,15,2020-02-17 22:00:00
tx_1152,addr_117,Miner,0.3186,0.00999,11,17,2020-02-17 23:00:00
tx_1153,addr_102,Trader,7.2295,0.00035,4,2,2020-02-18 00:00:00
tx_1154,addr_287,Exchange,2.8483,0.00837,9,17,2020-02-18 01:00:00
tx_1155,addr_84,Miner,6.8692,0.00372,3,9,2020-02-18 02:00:00
tx_1156,addr_90,Trader,1.1587,0.00843,16,12,2020-02-18 03:00:00
tx_1157,addr_492,Exchange,0.6525,0.00559,11,4,2020-02-18 04:00:00
tx_1158,addr_257,Exchange,3.2019,0.00903,4,13,2020-02-18 05:00:00
tx_1159,addr_196,Miner,0.7898,0.00927,1,4,2020-02-18 06:00:00
tx_1160,addr_30,Mixer,0.7116,0.00019,16,7,2020-02-18 07:00:00
tx_1161,addr_342,Exchange,0.5292,0.00085,19,14,2020-02-18 08:00:00
tx_1162,addr_137,Exchange,0.2778,0.00258,16,9,2020-02-18 09:00:00
tx_1163,addr_21,Trader,0.5927,0.00673,11,1,2020-02-18 10:00:00
tx_1164,addr_336,Hodler,0.878,0.00889,8,1,2020-02-18 11:00:00
tx_1165,addr_348,Miner,2.2417,0.00465,1,4,2020-02-18 12:00:00
tx_1166,addr_66,Miner,0.1292,0.00611,9,1,2020-02-18 13:00:00
tx_1167,addr_491,Mixer,0.4727,0.00197,12,10,2020-02-18 14:00:00
tx_1168,addr_235,Mixer,3.3112,0.00807,8,2,2020-02-18 15:00:00
tx_1169,addr_468,Miner,0.3178,0.00968,17,15,2020-02-18 16:00:00
tx_1170,addr_433,Mixer,0.8391,0.00276,10,3,2020-02-18 17:00:00
tx_1171,addr_61,Trader,3.9999,0.005,7,9,2020-02-18 18:00:00
tx_1172,addr_218,Miner,0.3367,0.00095,19,17,2020-02-18 19:00:00
tx_1173,addr_182,Mixer,0.1727,0.00564,6,13,2020-02-18 20:00:00
tx_1174,addr_454,Miner,1.3254,0.00508,19,3,2020-02-18 21:00:00
tx_1175,addr_309,Hodler,0.7203,0.00153,18,4,2020-02-18 22:00:00
tx_1176,addr_240,Exchange,1.6575,0.00448,15,4,2020-02-18 23:00:00
tx_1177,addr_426,Miner,3.2573,0.00341,2,11,2020-02-19 00:00:00
tx_1178,addr_65,Exchange,0.295,0.00527,14,7,2020-02-19 01:00:00
tx_1179,addr_81,Mixer,1.7383,0.0059,10,11,2020-02-19 02:00:00
tx_1180,addr_417,Exchange,1.4085,0.00018,16,11,2020-02-19 03:00:00
tx_1181,addr_467,Miner,0.3112,0.00763,7,10,2020-02-19 04:00:00
tx_1182,addr_22,Hodler,1.9563,0.00716,8,5,2020-02-19 05:00:00
tx_1183,addr_5,Mixer,0.6394,0.00373,10,13,2020-02-19 06:00:00
tx_1184,addr_141,Miner,1.3382,0.00062,15,12,2020-02-19 07:00:00
tx_1185,addr_75,Mixer,0.1717,0.00757,8,10,2020-02-19 08:00:00
tx_1186,addr_275,Trader,1.2308,0.00956,13,7,2020-02-19 09:00:00
tx_1187,addr_14,Exchange,0.7319,0.00248,12,19,2020-02-19 10:00:00
tx_1188,addr_348,Trader,3.4562,0.0033,8,19,2020-02-19 11:00:00
tx_1189,addr_276,Miner,0.1173,0.00192,15,19,2020-02-19 12:00:00
tx_1190,addr_246,Hodler,1.0847,0.00581,12,12,2020-02-19 13:00:00
tx_1191,addr_299,Mixer,1.2266,0.00163,11,15,2020-02-19 14:00:00
tx_1192,addr_489,Exchange,2.582,0.00363,19,5,2020-02-19 15:00:00
tx_1193,addr_324,Mixer,1.708,0.007,14,14,2020-02-19 16:00:00
tx_1194,addr_307,Miner,2.2005,0.00565,18,12,2020-02-19 17:00:00
tx_1195,addr_313,Mixer,3.0016,0.00393,13,11,2020-02-19 18:00:00
tx_1196,addr_492,Exchange,3.9639,0.00426,4,5,2020-02-19 19:00:00
tx_1197,addr_1,Miner,0.7534,0.00566,17,16,2020-02-19 20:00:00
tx_1198,addr_11,Mixer,1.5445,0.00016,19,18,2020-02-19 21:00:00
tx_1199,addr_272,Hodler,3.6665,0.00088,9,12,2020-02-19 22:00:00
tx_1200,addr_302,Miner,9.1035,0.00882,7,5,2020-02-19 23:00:00
tx_1201,addr_22,Miner,4.4058,0.00087,1,16,2020-02-20 00:00:00
tx_1202,addr_58,Hodler,0.9287,0.0071,7,12,2020-02-20 01:00:00
tx_1203,addr_360,Trader,0.4342,0.00921,7,2,2020-02-20 02:00:00
tx_1204,addr_241,Exchange,1.3443,0.00278,7,6,2020-02-20 03:00:00
tx_1205,addr_103,Trader,2.7068,0.00377,8,4,2020-02-20 04:00:00
tx_1206,addr_390,Mixer,1.3568,0.00573,16,13,2020-02-20 05:00:00
tx_1207,addr_307,Hodler,1.3201,0.00883,3,10,2020-02-20 06:00:00
tx_1208,addr_150,Trader,3.6432,0.00942,13,17,2020-02-20 07:00:00
tx_1209,addr_39,Miner,0.897,0.00742,10,14,2020-02-20 08:00:00
tx_1210,addr_67,Mixer,3.9293,0.00096,18,15,2020-02-20 09:00:00
tx_1211,addr_419,Mixer,1.0445,0.00672,7,8,2020-02-20 10:00:00
tx_1212,addr_99,Trader,0.7957,0.00416,5,18,2020-02-20 11:00:00
tx_1213,addr_195,Trader,1.2102,0.00476,7,3,2020-02-20 12:00:00
tx_1214,addr_42,Hodler,2.8747,0.00059,17,17,2020-02-20 13:00:00
tx_1215,addr_82,Exchange,0.2694,0.00199,4,7,2020-02-20 14:00:00
tx_1216,addr_482,Trader,0.4374,0.00793,16,13,2020-02-20 15:00:00
tx_1217,addr_279,Trader,6.0501,0.00459,19,16,2020-02-20 16:00:00
tx_1218,addr_249,Miner,0.3859,0.00309,10,5,2020-02-20 17:00:00
tx_1219,addr_443,Mixer,1.6774,0.0039,3,4,2020-02-20 18:00:00
tx_1220,addr_23,Exchange,1.7317,0.00856,3,10,2020-02-20 19:00:00
tx_1221,addr_480,Miner,1.3452,0.00752,17,13,2020-02-20 20:00:00
tx_1222,addr_416,Hodler,2.0698,0.0028,10,10,2020-02-20 21:00:00
tx_1223,addr_377,Hodler,0.5223,0.00126,17,14,2020-02-20 22:00:00
tx_1224,addr_167,Trader,1.6089,0.00259,17,12,2020-02-20 23:00:00
tx_1225,addr_13,Trader,0.931,0.00922,4,1,2020-02-21 00:00:00
tx_1226,addr_220,Hodler,2.1675,0.00586,6,7,2020-02-21 01:00:00
tx_1227,addr_371,Trader,0.3045,0.00538,12,9,2020-02-21 02:00:00
tx_1228,addr_30,Exchange,1.692,0.006,17,8,2020-02-21 03:00:00
tx_1229,addr_404,Trader,0.4098,0.00372,17,13,2020-02-21 04:00:00
tx_1230,addr_355,Mixer,0.6532,0.00809,10,14,2020-02-21 05:00:00
tx_1231,addr_283,Trader,0.4936,0.00528,7,12,2020-02-21 06:00:00
tx_1232,addr_99,Miner,0.4038,0.00126,16,8,2020-02-21 07:00:00
tx_1233,addr_15,Exchange,3.4941,0.00138,13,18,2020-02-21 08:00:00
tx_1234,addr_102,Miner,0.6729,0.00541,3,16,2020-02-21 09:00:00
tx_1235,addr_117,Miner,5.238,0.00937,2,11,2020-02-21 10:00:00
tx_1236,addr_367,Mixer,7.0082,0.00315,16,16,2020-02-21 11:00:00
tx_1237,addr_152,Exchange,1.6938,0.00871,6,14,2020-02-21 12:00:00
tx_1238,addr_82,Exchange,0.3086,0.00766,6,3,2020-02-21 13:00:00
tx_1239,addr_396,Exchange,0.9386,0.00255,13,2,2020-02-21 14:00:00
tx_1240,addr_64,Exchange,3.1963,0.00046,7,3,2020-02-21 15:00:00
tx_1241,addr_62,Exchange,0.9158,0.00111,5,4,2020-02-21 16:00:00
tx_1242,addr_458,Mixer,0.1821,0.00731,7,5,2020-02-21 17:00:00
tx_1243,addr_220,Trader,1.6274,0.00208,2,10,2020-02-21 18:00:00
tx_1244,addr_234,Miner,3.7302,0.00378,17,2,2020-02-21 19:00:00
tx_1245,addr_489,Exchange,3.1785,0.00507,13,12,2020-02-21 20:00:00
tx_1246,addr_93,Trader,0.385,0.00728,16,5,2020-02-21 21:00:00
tx_1247,addr_150,Trader,2.2342,0.00122,2,5,2020-02-21 22:00:00
tx_1248,addr_420,Miner,0.4982,0.00412,5,1,2020-02-21 23:00:00
tx_1249,addr_487,Mixer,0.4923,0.0049,18,4,2020-02-22 00:00:00
tx_1250,addr_490,Hodler,4.1441,0.00545,7,12,2020-02-22 01:00:00
tx_1251,addr_140,Hodler,0.5745,0.0082,11,12,2020-02-22 02:00:00
tx_1252,addr_151,Trader,0.611,0.0018,11,16,2020-02-22 03:00:00
tx_1253,addr_382,Miner,0.0013,0.0081,17,17,2020-02-22 04:00:00
tx_1254,addr_227,Hodler,4.0908,0.00696,16,10,2020-02-22 05:00:00
tx_1255,addr_232,Trader,3.1462,0.0056,13,17,2020-02-22 06:00:00
tx_1256,addr_51,Mixer,1.9741,0.00703,5,17,2020-02-22 07:00:00
tx_1257,addr_240,Hodler,2.7747,0.00418,16,18,2020-02-22 08:00:00
tx_1258,addr_121,Trader,0.3299,0.00147,16,2,2020-02-22 09:00:00
tx_1259,addr_294,Trader,1.2262,0.00669,16,4,2020-02-22 10:00:00
tx_1260,addr_294,Exchange,0.8653,0.00529,14,19,2020-02-22 11:00:00
tx_1261,addr_236,Mixer,0.1969,0.00643,6,11,2020-02-22 12:00:00
tx_1262,addr_179,Exchange,1.3316,0.00345,2,17,2020-02-22 13:00:00
tx_1263,addr_389,Miner,5.07,0.00908,14,12,2020-02-22 14:00:00
tx_1264,addr_16,Exchange,0.0818,0.00591,16,2,2020-02-22 15:00:00
tx_1265,addr_242,Exchange,0.6891,0.00095,13,6,2020-02-22 16:00:00
tx_1266,addr_13,Hodler,0.4652,0.00455,15,9,2020-02-22 17:00:00
tx_1267,addr_422,Trader,0.544,0.00759,12,5,2020-02-22 18:00:00
tx_1268,addr_8,Mixer,4.7814,0.00796,9,9,2020-02-22 19:00:00
tx_1269,addr_473,Exchange,1.2625,0.005,18,8,2020-02-22 20:00:00
tx_1270,addr_134,Mixer,1.2558,0.00896,14,8,2020-02-22 21:00:00
tx_1271,addr_396,Exchange,2.859,0.00275,4,6,2020-02-22 22:00:00
tx_1272,addr_461,Miner,0.3356,0.00416,8,3,2020-02-22 23:00:00
tx_1273,addr_419,Exchange,1.336,0.009,8,5,2020-02-23 00:00:00
tx_1274,addr_390,Hodler,1.1242,0.00897,16,9,2020-02-23 01:00:00
tx_1275,addr_488,Trader,1.8172,0.00689,10,7,2020-02-23 02:00:00
tx_1276,addr_71,Miner,15.4471,0.0086,17,4,2020-02-23 03:00:00
tx_1277,addr_183,Exchange,2.9346,0.00098,1,7,2020-02-23 04:00:00
tx_1278,addr_402,Mixer,1.0145,0.00866,18,5,2020-02-23 05:00:00
tx_1279,addr_478,Miner,3.5153,0.00327,10,11,2020-02-23 06:00:00
tx_1280,addr_16,Miner,0.3744,0.00187,4,15,2020-02-23 07:00:00
tx_1281,addr_482,Exchange,0.0619,0.00247,1,2,2020-02-23 08:00:00
tx_1282,addr_160,Miner,0.4574,0.00424,4,13,2020-02-23 09:00:00
tx_1283,addr_14,Mixer,0.8323,0.00259,4,16,2020-02-23 10:00:00
tx_1284,addr_500,Miner,1.4291,0.00327,4,7,2020-02-23 11:00:00
tx_1285,addr_324,Mixer,1.9097,0.00144,17,8,2020-02-23 12:00:00
tx_1286,addr_476,Exchange,4.8294,0.00303,9,6,2020-02-23 13:00:00
tx_1287,addr_297,Trader,1.4261,0.00577,19,7,2020-02-23 14:00:00
tx_1288,addr_262,Miner,1.3914,0.00447,13,18,2020-02-23 15:00:00
tx_1289,addr_304,Trader,0.1031,0.00353,4,7,2020-02-23 16:00:00
tx_1290,addr_413,Mixer,0.0711,0.00749,5,3,2020-02-23 17:00:00
tx_1291,addr_19,Miner,1.6022,0.00895,13,5,2020-02-23 18:00:00
tx_1292,addr_30,Hodler,1.1531,0.00759,16,1,2020-02-23 19:00:00
tx_1293,addr_364,Trader,3.6549,0.00339,5,15,2020-02-23 20:00:00
tx_1294,addr_284,Miner,0.3503,0.00747,8,3,2020-02-23 21:00:00
tx_1295,addr_335,Trader,0.0506,0.0016,16,8,2020-02-23 22:00:00
tx_1296,addr_460,Miner,1.1922,0.00139,1,9,2020-02-23 23:00:00
tx_1297,addr_382,Exchange,0.5422,0.00352,6,15,2020-02-24 00:00:00
tx_1298,addr_260,Trader,0.1018,0.0081,11,10,2020-02-24 01:00:00
tx_1299,addr_78,Hodler,2.579,0.00254,16,2,2020-02-24 02:00:00
tx_1300,addr_377,Hodler,0.2367,0.00073,5,5,2020-02-24 03:00:00
tx_1301,addr_107,Mixer,1.8746,0.0014,16,19,2020-02-24 04:00:00
tx_1302,addr_76,Miner,0.6599,0.0086,7,13,2020-02-24 05:00:00
tx_1303,addr_313,Trader,0.3811,0.00637,19,11,2020-02-24 06:00:00
tx_1304,addr_260,Mixer,0.9553,0.00261,1,1,2020-02-24 07:00:00
tx_1305,addr_143,Trader,3.2334,0.0056,9,15,2020-02-24 08:00:00
tx_1306,addr_141,Miner,0.9955,0.00532,18,18,2020-02-24 09:00:00
tx_1307,addr_346,Hodler,2.7788,0.00659,13,16,2020-02-24 10:00:00
tx_1308,addr_34,Exchange,0.2682,0.00241,15,9,2020-02-24 11:00:00
tx_1309,addr_477,Hodler,2.9636,0.00866,3,1,2020-02-24 12:00:00
tx_1310,addr_68,Mixer,0.5408,0.00316,10,11,2020-02-24 13:00:00
tx_1311,addr_430,Exchange,2.2626,0.00697,9,9,2020-02-24 14:00:00
tx_1312,addr_223,Mixer,1.6684,0.00026,13,11,2020-02-24 15:00:00
tx_1313,addr_245,Miner,5.2942,0.00379,16,13,2020-02-24 16:00:00
tx_1314,addr_133,Exchange,0.9798,0.00358,3,2,2020-02-24 17:00:00
tx_1315,addr_359,Mixer,0.1369,0.00548,15,14,2020-02-24 18:00:00
tx_1316,addr_92,Miner,0.0387,0.00082,17,6,2020-02-24 19:00:00
tx_1317,addr_47,Hodler,3.5073,0.00792,14,8,2020-02-24 20:00:00
tx_1318,addr_95,Miner,1.4878,0.00226,7,18,2020-02-24 21:00:00
tx_1319,addr_17,Trader,2.9855,0.0068,16,16,2020-02-24 22:00:00
tx_1320,addr_471,Miner,0.5343,0.00805,8,12,2020-02-24 23:00:00
tx_1321,addr_53,Miner,0.8465,0.00566,4,11,2020-02-25 00:00:00
tx_1322,addr_462,Trader,0.0611,0.00743,15,6,2020-02-25 01:00:00
tx_1323,addr_389,Mixer,6.5138,0.00665,5,3,2020-02-25 02:00:00
tx_1324,addr_411,Mixer,2.2044,0.00362,13,14,2020-02-25 03:00:00
tx_1325,addr_313,Miner,5.4123,0.00811,6,2,2020-02-25 04:00:00
tx_1326,addr_200,Trader,0.6171,0.00302,5,11,2020-02-25 05:00:00
tx_1327,addr_37,Trader,1.8907,0.00576,17,3,2020-02-25 06:00:00
tx_1328,addr_239,Hodler,2.2695,0.00748,7,18,2020-02-25 07:00:00
tx_1329,addr_375,Mixer,0.7641,0.00385,6,1,2020-02-25 08:00:00
tx_1330,addr_91,Exchange,3.7692,0.0031,2,1,2020-02-25 09:00:00
tx_1331,addr_207,Mixer,5.881,0.00465,11,12,2020-02-25 10:00:00
tx_1332,addr_206,Mixer,4.3231,0.0082,7,15,2020-02-25 11:00:00
tx_1333,addr_89,Hodler,2.687,0.00931,8,5,2020-02-25 12:00:00
tx_1334,addr_367,Exchange,0.65,0.0055,5,6,2020-02-25 13:00:00
tx_1335,addr_445,Hodler,0.6615,0.00665,18,16,2020-02-25 14:00:00
tx_1336,addr_266,Exchange,6.6132,0.00904,16,12,2020-02-25 15:00:00
tx_1337,addr_22,Miner,0.0207,0.00108,14,12,2020-02-25 16:00:00
tx_1338,addr_177,Exchange,2.5179,0.0024,12,3,2020-02-25 17:00:00
tx_1339,addr_90,Hodler,2.45,0.00712,17,2,2020-02-25 18:00:00
tx_1340,addr_147,Mixer,1.9494,0.00826,5,7,2020-02-25 19:00:00
tx_1341,addr_126,Exchange,9.2322,0.00858,14,2,2020-02-25 20:00:00
tx_1342,addr_317,Exchange,0.7476,0.00421,6,7,2020-02-25 21:00:00
tx_1343,addr_76,Trader,0.8309,0.00098,15,11,2020-02-25 22:00:00
tx_1344,addr_262,Mixer,0.1645,0.00443,7,11,2020-02-25 23:00:00
tx_1345,addr_459,Miner,1.1697,0.00238,14,14,2020-02-26 00:00:00
tx_1346,addr_183,Hodler,0.605,0.00298,18,3,2020-02-26 01:00:00
tx_1347,addr_409,Miner,0.8413,0.00775,1,14,2020-02-26 02:00:00
tx_1348,addr_308,Mixer,3.5984,0.00085,6,11,2020-02-26 03:00:00
tx_1349,addr_230,Exchange,5.4817,0.00829,3,4,2020-02-26 04:00:00
tx_1350,addr_19,Exchange,0.4109,0.00433,5,17,2020-02-26 05:00:00
tx_1351,addr_367,Mixer,0.9321,0.006,12,16,2020-02-26 06:00:00
tx_1352,addr_360,Exchange,5.2798,0.00099,11,3,2020-02-26 07:00:00
tx_1353,addr_128,Exchange,0.1276,0.00344,13,10,2020-02-26 08:00:00
tx_1354,addr_34,Exchange,0.1938,0.00099,16,15,2020-02-26 09:00:00
tx_1355,addr_446,Hodler,0.3554,0.00962,18,8,2020-02-26 10:00:00
tx_1356,addr_37,Hodler,1.8088,0.00809,17,18,2020-02-26 11:00:00
tx_1357,addr_469,Trader,0.3261,0.00465,17,3,2020-02-26 12:00:00
tx_1358,addr_289,Miner,6.8888,0.00231,11,7,2020-02-26 13:00:00
tx_1359,addr_106,Mixer,1.1838,0.00934,10,10,2020-02-26 14:00:00
tx_1360,addr_141,Mixer,1.3924,0.00351,16,9,2020-02-26 15:00:00
tx_1361,addr_59,Mixer,0.5665,0.00169,2,14,2020-02-26 16:00:00
tx_1362,addr_214,Trader,1.2734,0.00568,17,14,2020-02-26 17:00:00
tx_1363,addr_25,Hodler,2.1689,0.00944,10,11,2020-02-26 18:00:00
tx_1364,addr_118,Trader,2.782,0.00014,13,1,2020-02-26 19:00:00
tx_1365,addr_169,Mixer,2.8038,0.00246,12,4,2020-02-26 20:00:00
tx_1366,addr_161,Miner,1.725,0.00939,15,6,2020-02-26 21:00:00
tx_1367,addr_385,Exchange,4.6943,0.00179,7,5,2020-02-26 22:00:00
tx_1368,addr_54,Hodler,3.401,0.00122,13,3,2020-02-26 23:00:00
tx_1369,addr_352,Hodler,2.8298,0.00574,12,2,2020-02-27 00:00:00
tx_1370,addr_467,Trader,0.1144,0.00863,12,3,2020-02-27 01:00:00
tx_1371,addr_202,Hodler,0.0138,0.00482,2,9,2020-02-27 02:00:00
tx_1372,addr_434,Mixer,0.4776,0.00995,5,19,2020-02-27 03:00:00
tx_1373,addr_393,Mixer,2.1785,0.00682,2,19,2020-02-27 04:00:00
tx_1374,addr_421,Trader,1.0593,0.00083,13,17,2020-02-27 05:00:00
tx_1375,addr_340,Mixer,1.0297,0.00993,3,18,2020-02-27 06:00:00
tx_1376,addr_417,Miner,4.3185,0.00414,11,11,2020-02-27 07:00:00
tx_1377,addr_357,Trader,4.5183,0.00295,16,12,2020-02-27 08:00:00
tx_1378,addr_103,Miner,4.7976,0.00562,1,3,2020-02-27 09:00:00
tx_1379,addr_493,Exchange,0.7534,0.00311,19,18,2020-02-27 10:00:00
tx_1380,addr_459,Miner,2.3492,0.00096,11,6,2020-02-27 11:00:00
tx_1381,addr_68,Exchange,0.6339,0.00011,9,7,2020-02-27 12:00:00
tx_1382,addr_35,Exchange,0.4229,0.00455,14,1,2020-02-27 13:00:00
tx_1383,addr_86,Miner,0.4082,0.00838,9,6,2020-02-27 14:00:00
tx_1384,addr_8,Trader,0.8374,0.00577,7,18,2020-02-27 15:00:00
tx_1385,addr_259,Mixer,1.1241,0.00999,16,13,2020-02-27 16:00:00
tx_1386,addr_417,Mixer,3.5551,0.00294,3,19,2020-02-27 17:00:00
tx_1387,addr_339,Exchange,0.2554,0.00288,19,7,2020-02-27 18:00:00
tx_1388,addr_488,Exchange,2.6555,0.00168,4,19,2020-02-27 19:00:00
tx_1389,addr_128,Trader,1.5162,0.00172,7,9,2020-02-27 20:00:00
tx_1390,addr_230,Hodler,0.6792,0.00292,12,3,2020-02-27 21:00:00
tx_1391,addr_87,Miner,1.3578,0.00795,18,12,2020-02-27 22:00:00
tx_1392,addr_301,Exchange,0.7132,0.00907,5,18,2020-02-27 23:00:00
tx_1393,addr_44,Mixer,1.8131,0.00975,10,8,2020-02-28 00:00:00
tx_1394,addr_415,Trader,1.1378,0.0024,12,9,2020-02-28 01:00:00
tx_1395,addr_406,Miner,0.3592,0.00882,8,13,2020-02-28 02:00:00
tx_1396,addr_371,Trader,0.2479,0.00335,19,8,2020-02-28 03:00:00
tx_1397,addr_64,Miner,1.5824,0.00122,15,10,2020-02-28 04:00:00
tx_1398,addr_413,Miner,4.654,0.00871,1,17,2020-02-28 05:00:00
tx_1399,addr_20,Exchange,0.8431,0.0064,3,7,2020-02-28 06:00:00
tx_1400,addr_113,Trader,2.641,0.00173,18,17,2020-02-28 07:00:00
tx_1401,addr_263,Trader,2.1498,0.00436,18,18,2020-02-28 08:00:00
tx_1402,addr_184,Mixer,5.3634,0.00294,2,2,2020-02-28 09:00:00
tx_1403,addr_113,Mixer,3.4405,0.00739,5,3,2020-02-28 10:00:00
tx_1404,addr_494,Exchange,1.6722,0.00459,1,19,2020-02-28 11:00:00
tx_1405,addr_446,Exchange,2.1402,0.00989,10,1,2020-02-28 12:00:00
tx_1406,addr_331,Hodler,4.5732,0.00064,10,10,2020-02-28 13:00:00
tx_1407,addr_374,Mixer,1.02,0.00361,5,14,2020-02-28 14:00:00
tx_1408,addr_256,Miner,0.7914,0.00487,18,13,2020-02-28 15:00:00
tx_1409,addr_3,Trader,0.0217,0.00508,15,9,2020-02-28 16:00:00
tx_1410,addr_144,Exchange,3.5037,0.00323,8,6,2020-02-28 17:00:00
tx_1411,addr_333,Trader,3.2287,0.00732,17,6,2020-02-28 18:00:00
tx_1412,addr_193,Trader,0.2206,0.00876,12,19,2020-02-28 19:00:00
tx_1413,addr_311,Hodler,1.7201,0.00939,12,10,2020-02-28 20:00:00
tx_1414,addr_431,Mixer,1.2472,0.00807,1,3,2020-02-28 21:00:00
tx_1415,addr_281,Exchange,0.2527,0.00852,4,18,2020-02-28 22:00:00
tx_1416,addr_250,Trader,7.8817,0.00555,8,19,2020-02-28 23:00:00
tx_1417,addr_359,Exchange,0.4834,0.00828,1,5,2020-02-29 00:00:00
tx_1418,addr_343,Miner,0.1392,0.0031,15,11,2020-02-29 01:00:00
tx_1419,addr_150,Hodler,1.807,0.00404,18,10,2020-02-29 02:00:00
